profile,entry,end,size,name,namespace,memory_block,is_thunk,thunk_target,parameter_count,calling_convention,return_type,caller_count,callers,callee_count,callees,global_ref_count,global_refs,string_count,strings,module,logical_file,owner,original_source,maintained_name,maintained_kind,maintained_confidence,maintained_source_file,maintained_notes,confidence,evidence,status
eur_rev0,0x0031002C,0x0031003B,16,SetSleepCancelCallback,Global,oot3d_text,false,,0,unknown,undefined,2,0x0030FE74;0x003100E4,0,,3,0x0031003C;0x0054A934;0x0054A974,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,SetSleepCancelCallback,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `SetSleepCancelCallback` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:SetSleepCancelCallback; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x00310040,0x00310067,40,DisableSleep,Global,oot3d_text,false,,0,unknown,undefined,6,0x0030FE74;0x003100E4;0x0031BD30;0x0031BEBC;0x0047DFB4;0x0047E16C,1,0x002FA198,3,0x00310068;0x0054A910;0x0054A913,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,DisableSleep,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `DisableSleep` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:DisableSleep; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x0031006C,0x00310077,12,IsActive,Global,oot3d_text,false,,0,unknown,undefined,3,0x004232EC;0x00423734;0x00436CB8,0,,2,0x00310078;0x0054A82B,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,IsActive,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `IsActive` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:IsActive; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x0031007C,0x003100C3,72,ClearSignal,Global,oot3d_text,false,,0,unknown,undefined,7,0x002C31AC;0x00309CF4;0x0030AB9C;0x0031BD30;0x0031BEBC;0x004899F0;0x00489AD0,0,,0,,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,ClearSignal,function,high,analysis/codebin_decompilation_batch_156.md,"Reviews the complete observed native `ClearSignal` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:ClearSignal; confidence:high; source:analysis/codebin_decompilation_batch_156.md,maintained_symbol
eur_rev0,0x003100C4,0x003100CF,12,IsReceivedWakeupByCancel,Global,oot3d_text,false,,0,unknown,undefined,3,0x0031BD30;0x0031BEBC;0x003FD474,0,,2,0x003100D0;0x0054A835,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,IsReceivedWakeupByCancel,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `IsReceivedWakeupByCancel` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:IsReceivedWakeupByCancel; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x003100D4,0x003100DF,12,GetOrderToCloseState,Global,oot3d_text,false,,0,unknown,undefined,4,0x0031BD30;0x0031BEBC;0x003FD474;0x00423734,0,,2,0x003100E0;0x0054A832,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,GetOrderToCloseState,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `GetOrderToCloseState` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:GetOrderToCloseState; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x003100E4,0x00310117,52,FUN_003100e4,Global,oot3d_text,false,,0,unknown,undefined,1,0x00416608,3,0x0031002C;0x00310040;0x0031012C,0,,0,,engine/render,src/oot3d/engine/render/drawobject_setframestep.cpp,DrawObject_SetFrameStep,,CtrSleepCallbacks_Register,function,high,analysis/codebin_decompilation_batch_141.md,Disables sleep while registering the observed sleep-query and sleep-cancel callbacks.,certain,manual_symbol:CtrSleepCallbacks_Register; confidence:high; source:analysis/codebin_decompilation_batch_141.md,maintained_symbol
eur_rev0,0x00310118,0x00310127,16,SetAwakeCallback,Global,oot3d_text,false,,0,unknown,undefined,2,0x0030FE74;0x003FD474,0,,3,0x00310128;0x0054A93C;0x0054A97C,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,SetAwakeCallback,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `SetAwakeCallback` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:SetAwakeCallback; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x0031012C,0x0031013B,16,SetSleepQueryCallback,Global,oot3d_text,false,,0,unknown,undefined,3,0x0030FE74;0x003100E4;0x003FD474,0,,3,0x0031013C;0x0054A930;0x0054A970,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,SetSleepQueryCallback,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `SetSleepQueryCallback` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:SetSleepQueryCallback; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x00310148,0x003101D7,144,Signal,Global,oot3d_text,false,,0,unknown,undefined,15,0x002C17F4;0x002C2FF8;0x0030E0C4;0x0031BD30;0x0031BEBC;0x003FD474;0x00401C00;0x004048F8;0x004049E4;0x00419A0C;0x0041BE50;0x004372DC;0x004667B8;0x0047DA98;0x00485630,0,,2,0x003101D8;0x0054AB54,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,Signal,function,high,analysis/codebin_decompilation_batch_157.md,"Reviews the complete observed native `Signal` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:Signal; confidence:high; source:analysis/codebin_decompilation_batch_157.md,maintained_symbol
eur_rev0,0x003101DC,0x00310257,124,nngxWaitVSync,Global,oot3d_text,false,,0,unknown,undefined,4,0x0030FED0;0x0031BD30;0x0031BEBC;0x003FD27C,1,0x00489CBC,3,0x00310258;0x005A7084;0x005A7088,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,nngxWaitVSync,function,high,analysis/codebin_decompilation_batch_156.md,"Reviews the complete observed native `nngxWaitVSync` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:nngxWaitVSync; confidence:high; source:analysis/codebin_decompilation_batch_156.md,maintained_symbol
eur_rev0,0x0031025C,0x00310263,8,RendererCommandList_SplitAndFlip,Global,oot3d_text,false,,1,default,void,17,0x002E0F90;0x002EB72C;0x002FC748;0x003071E0;0x0031BD30;0x0031BEBC;0x00346FB0;0x0041A55C;0x004351DC;0x004416E4;0x0044E2D0;0x00459F8C;0x0045F134;0x00460B88;0x004717FC;0x004C60C0;0x004C903C,0,,0,,0,,engine/render,src/oot3d/engine/render/resource_helpers.cpp,resource_helpers,,RendererCommandList_SplitAndFlip,function,high,analysis/codebin_decompilation_batch_079.md,"Splits, clears, and flips the active renderer command-list pair.",certain,manual_symbol:RendererCommandList_SplitAndFlip; confidence:high; source:analysis/codebin_decompilation_batch_079.md,maintained_symbol
eur_rev0,0x00310264,0x0031029F,60,FUN_00310264,Global,oot3d_text,false,,0,unknown,undefined,1,0x003FD27C,4,0x00302A1C;0x003048D4;0x003120D4;0x004884AC,0,,0,,platform/ctr,src/oot3d/platform/ctr/native_four_callee_closure.cpp,platform,,NngxCommandList_ResetAndWaitMessage,function,high,analysis/codebin_decompilation_batch_129.md,Implements the observed native NngxCommandList_ResetAndWaitMessage contract through four already maintained direct dependencies.,certain,manual_symbol:NngxCommandList_ResetAndWaitMessage; confidence:high; source:analysis/codebin_decompilation_batch_129.md,maintained_symbol
eur_rev0,0x003102A0,0x003102D3,52,FUN_003102a0,Global,oot3d_text,false,,0,unknown,undefined,2,0x002E2E60;0x003FD27C,0,,2,0x003102D4;0x003102D8,0,,runtime,src/oot3d/runtime/native_two_caller_midleaves.cpp,runtime,,GlobalRendererState_IsFloat80PositiveAndIdle,function,high,analysis/codebin_decompilation_batch_106.md,Returns true when observed global byte 84 is clear and float 80 is greater than zero.,certain,manual_symbol:GlobalRendererState_IsFloat80PositiveAndIdle; confidence:high; source:analysis/codebin_decompilation_batch_106.md,maintained_symbol
eur_rev0,0x003102DC,0x0031039F,196,FUN_003102dc,Global,oot3d_text,false,,0,unknown,undefined,13,0x002BFDB0;0x002CFD74;0x002DB984;0x0030B4AC;0x0030CB90;0x0030CBE4;0x0034BDB8;0x003655D0;0x0036EC40;0x003FF718;0x00404F40;0x00451CB0;0x00452FF4,2,0x0030B44C;0x0030C9E4,1,0x003103A0,0,,runtime,src/oot3d/runtime/native_fanout_band_helpers.cpp,runtime,,RuntimeObject_ReleaseWithTransitionFrames,function,high,analysis/codebin_decompilation_batch_113.md,Dispatches immediate virtual release or closes the active linear transition and detaches the object before installing its released state.,certain,manual_symbol:RuntimeObject_ReleaseWithTransitionFrames; confidence:high; source:analysis/codebin_decompilation_batch_113.md,maintained_symbol
eur_rev0,0x003103A4,0x0031066F,716,CmbModelInstance_ResetMaterialState,Global,oot3d_text,false,,1,default,void,3,0x00372D94;0x003FCD1C;0x004C11F4,1,0x00371738,3,0x00310670;0x00310674;0x00310678,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,CmbModelInstance_ResetMaterialState,function,high,analysis/codebin_decompilation_batch_021.md,Rebuilds every exact 0x124-byte mutable material record from its CMB source.,certain,manual_symbol:CmbModelInstance_ResetMaterialState; confidence:high; source:analysis/codebin_decompilation_batch_021.md,maintained_symbol
eur_rev0,0x0031067C,0x00310693,24,FUN_0031067c,Global,oot3d_text,false,,0,unknown,undefined,1,0x003FCB20,0,,2,0x00310694;0x004EBD60,0,,game/actors,src/oot3d/game/actors/native_structural_microleaves.cpp,actor,,ActorUtilityRecord_Initialize,function,high,analysis/codebin_decompilation_batch_122.md,Initializes the observed actor utility record with its tag and two zero words.,certain,manual_symbol:ActorUtilityRecord_Initialize; confidence:high; source:analysis/codebin_decompilation_batch_122.md,maintained_symbol
eur_rev0,0x00310698,0x0031083B,420,glDetachShader,Global,oot3d_text,false,,0,unknown,undefined,1,0x00303280,1,0x003030CC,6,0x0031083C;0x00310840;0x0054A4EC;0x0054A4F0;0x0054A4F4;0x0054A808,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,glDetachShader,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `glDetachShader` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glDetachShader; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x00310844,0x0031097B,312,glGetUniformLocation,Global,oot3d_text,false,,0,unknown,undefined,1,0x004174EC,1,0x00303414,3,0x0031097C;0x00310980;0x0054A4F4,0,,engine/actors,src/oot3d/engine/actors/cluster_0030f6b0.cpp,cluster_0030f6b0,,glGetUniformLocation,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `glGetUniformLocation` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glGetUniformLocation; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x00310AD0,0x00310F6B,1180,glUseProgram,Global,oot3d_text,false,,0,unknown,undefined,1,0x003FC0E8,1,0x00303280,6,0x00310F6C;0x00310F70;0x00310F74;0x00310F78;0x0054A4F4;0x0054CC54,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,glUseProgram,function,high,analysis/codebin_decompilation_batch_160.md,"Reviews the complete observed native `glUseProgram` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glUseProgram; confidence:high; source:analysis/codebin_decompilation_batch_160.md,maintained_symbol
eur_rev0,0x00310F7C,0x003111E7,620,CmbRenderState_Copy,Global,oot3d_text,false,,2,default,void,2,0x003FC0D4;0x004C346C,1,0x00371738,0,,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,CmbRenderState_Copy,function,high,analysis/codebin_decompilation_batch_015.md,Reviewed in the broad CmbRenderer constructor-to-draw family.,certain,manual_symbol:CmbRenderState_Copy; confidence:high; source:analysis/codebin_decompilation_batch_015.md,maintained_symbol
eur_rev0,0x003111E8,0x00311247,96,dtor_003111e8,Global,oot3d_text,false,,0,unknown,undefined,0,,1,0x003123C0,2,0x00311248;0x004EC37C,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,dtor_003111e8,function,high,analysis/codebin_decompilation_batch_156.md,"Reviews the complete observed native `dtor_003111e8` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:dtor_003111e8; confidence:high; source:analysis/codebin_decompilation_batch_156.md,maintained_symbol
eur_rev0,0x0031124C,0x00311283,56,FUN_0031124c,Global,oot3d_text,false,,0,unknown,undefined,1,0x00449DDC,1,0x003525D4,0,,0,,runtime,src/oot3d/runtime/native_contract_stream_121.cpp,runtime,,SkeletonModelFactoryList_ReleaseAll,function,high,analysis/codebin_decompilation_batch_121.md,Releases every native skeleton model factory resource in the observed list.,certain,manual_symbol:SkeletonModelFactoryList_ReleaseAll; confidence:high; source:analysis/codebin_decompilation_batch_121.md,maintained_symbol
eur_rev0,0x00311284,0x003112AB,40,Finalize_00311284,Global,oot3d_text,false,,0,unknown,undefined,2,0x002E69D0;0x00449DDC,1,0x00465F90,0,,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,Finalize_00311284,function,high,analysis/codebin_decompilation_batch_155.md,"Reviews the complete observed native `Finalize_00311284` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:Finalize_00311284; confidence:high; source:analysis/codebin_decompilation_batch_155.md,maintained_symbol
eur_rev0,0x003112AC,0x0031135B,176,glFramebufferRenderbuffer,Global,oot3d_text,false,,0,unknown,undefined,1,0x003119B4,0,,4,0x0031135C;0x00311360;0x0054A4E8;0x0054CC54,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,glFramebufferRenderbuffer,function,high,analysis/codebin_decompilation_batch_157.md,"Reviews the complete observed native `glFramebufferRenderbuffer` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glFramebufferRenderbuffer; confidence:high; source:analysis/codebin_decompilation_batch_157.md,maintained_symbol
eur_rev0,0x00311364,0x003114A7,324,glBindFramebuffer,Global,oot3d_text,false,,0,unknown,undefined,3,0x00300240;0x00300588;0x003119B4,0,,6,0x003114A8;0x003114AC;0x003114B0;0x0054A4E8;0x0054A804;0x0054CC54,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,glBindFramebuffer,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `glBindFramebuffer` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glBindFramebuffer; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x003114B4,0x003115AF,252,FUN_003114b4,Global,oot3d_text,false,,0,unknown,undefined,1,0x003119B4,1,0x00302BCC,9,0x003115B0;0x003115B4;0x003115B8;0x003115BC;0x003115C0;0x0054A4E8;0x0054A804;0x0054A808;0x0054CC54,0,,engine/render,src/oot3d/engine/render/native_parent_owned_noncodec_cone.cpp,renderer,,GlRenderbuffer_EnsureStorage,function,high,analysis/codebin_decompilation_batch_146.md,Reuses the cached renderbuffer allocation when its target format and dimensions match or recreates it with the native callback and descriptor path.,certain,manual_symbol:GlRenderbuffer_EnsureStorage; confidence:high; source:analysis/codebin_decompilation_batch_146.md,maintained_symbol
eur_rev0,0x003115C4,0x003116FF,316,glBindRenderBuffer,Global,oot3d_text,false,,0,unknown,undefined,2,0x003119B4;0x003FD474,1,0x00343280,6,0x00311700;0x00311704;0x00311708;0x0054A4E8;0x0054A804;0x0054CC54,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,glBindRenderBuffer,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `glBindRenderBuffer` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glBindRenderBuffer; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x0031170C,0x0031194B,576,glGenRenderbuffers,Global,oot3d_text,false,,0,unknown,undefined,1,0x003119B4,1,0x00343280,4,0x0031194C;0x00311950;0x0054A4E8;0x0054A804,0,,engine/render,src/oot3d/engine/render/cmbrenderstate_copy.cpp,CmbRenderState_Copy,,glGenRenderbuffers,function,high,analysis/codebin_decompilation_batch_159.md,"Reviews the complete observed native `glGenRenderbuffers` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:glGenRenderbuffers; confidence:high; source:analysis/codebin_decompilation_batch_159.md,maintained_symbol
